UPC#12,UPC#11,KEHE#,CUST ITEM#,BRAND,ITEM DESC,SIZE,UOM,PACK,CASE PRICE,RETAIL PRICE,CAT1,CAT2,CAT3,CLASS DESC,DIV DESC,DEPARTMENT,ITEM STATUS,CASE LENGTH,CASE WIDTH,CASE HEIGHT,CASE WEIGHT
898195001595,89819500159,260644,,FEVER TREE,FEVER TREE WATER TONIC ELDERFLOWER,16.90,FO,8,16.720,2.99,Specialty Groce,COCKTAIL MIXERS,TONIC WATER,COCKTAIL MIXERS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000011,5.63,10.000,16.000
733636330035,73363633003,260743,,SONOMA GOURMET,SONOMA GOURMET SAUCE PSTA RSTD VEGGIES,25.00,OZ,6,40.620,9.69,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000010,7.25,7.250,15.000
733636330059,73363633005,260746,,SONOMA GOURMET,SONOMA GOURMET SAUCE PSTA KLE PSTO WT CH,25.00,OZ,6,40.620,9.69,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,ACTIVE,0000010,7.25,7.250,15.000
733636330073,73363633007,260748,,SONOMA GOURMET,SONOMA GOURMET SAUCE PSTA BTNT SQUSH,25.00,OZ,6,40.620,9.69,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,ACTIVE,0000010,7.25,7.250,15.000
870001002569,87000100256,260997,,ARTISANA,ARTISANA NUT BTR ALMND RAW ORG,14.00,OZ,6,94.320,22.49,Natural Grocery,NUT BUTTERS,ALMOND BUTTER,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000006,9.09,5.430,9.000
870001002576,87000100257,260998,,ARTISANA,ARTISANA NUT BTTR CASHEW RAW ORG,14.00,OZ,6,81.060,19.39,Natural Grocery,NUT BUTTERS,OTHER NUT/SEED BUTTE,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000006,9.09,5.430,9.000
870001002583,87000100258,261045,,ARTISANA,ARTISANA NUT BTTR CCNUT RAW ORG,14.00,OZ,6,49.920,11.89,Natural Grocery,NUT BUTTERS,OTHER NUT/SEED BUTTE,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000006,9.09,5.430,9.000
856088003170,85608800317,261130,,SEVEN SUNDAYS,SEVEN SUNDAYS MUESLI BLRY CHIA BUKWT GF,12.00,OZ,6,32.520,7.79,Natural Grocery,HOT CEREAL,HOT CEREAL NON INSTA,HOT CEREAL,NATURAL GROCERY,100,ACTIVE,0000012,6.00,8.500,5.500
856481003197,85648100319,261212,,LILYS SWEETS,LILYS SWEETS CHOC BAR XDRK 70%,2.800,OZ,12,41.040,4.89,Specialty Groce,CHOCOLATE & NOV,CHOCOLATE BARS,CHOCOLATE & NOVELTY CONFECTION,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000020,12.50,6.000,31.000
830028001105,83002800110,261283,,PUR,PUR MINT SPEARMINT,.776,OZ,12,19.440,2.39,Specialty Groce,CHOCOLATE & NOV,GUMS & MINTS,CHOCOLATE & NOVELTY CONFECTION,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000016,8.25,11.620,201.000
830028001136,83002800113,261287,,PUR,PUR MINT TANGERINE TANGO,.776,OZ,12,19.440,2.39,Specialty Groce,CHOCOLATE & NOV,GUMS & MINTS,CHOCOLATE & NOVELTY CONFECTION,SPECIALTY GROCERY,100,ACTIVE,0000016,8.25,11.620,201.000
710996000433,71099600043,261413,,NONNA PIAS,NONNA PIAS BALSAMIC GLAZE CLASSIC,8.450,EA,6,32.640,7.79,Specialty Groce,VINEGAR COOKING,VINEGAR BALSAMIC,VINEGAR COOKING WINES,SPECIALTY GROCERY,100,ACTIVE,0000006,4.13,8.250,5.500
013562300167,01356230016,261468,,ANNIES HOMEGROW,ANNIES HOMEGROWN MAC & CHS FOUR CHEESE,5.500,OZ,12,29.520,3.59,Specialty Groce,ENTREE PREPARED,MACARONI & CHEESE DI,ENTREE PREPARED DISHES,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000010,6.19,7.250,5.260
851093004198,85109300419,261617,,GIMME,GIMME SEAWEED RSTD SSLT 6PCORG,1.020,OZ,8,39.360,7.09,Specialty Groce,CHIPS & PRETZEL,MAINSTREAM,CHIPS & PRETZELS,SPECIALTY GROCERY,100,ACTIVE,0000021,7.80,11.500,2.500
851093004440,85109300444,261618,,GIMME,GIMME SEAWEED NORI WRAP ORG,.810,OZ,12,41.040,4.89,Specialty Groce,SS FRUIT & VEG,MAINSTREAM,SS FRUIT & VEG,SPECIALTY GROCERY,100,ACTIVE,0000008,4.10,10.200,1.200
819021011205,81902101120,261936,,GRATIFY,GRATIFY PRTZL EVERTYHING THINS GF,10.50,OZ,6,25.620,6.19,Natural Grocery,CHIPS & PRETZEL,PRETZELS,CHIPS & PRETZELS,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,9.80,10.900,6.100
781624003225,78162400322,262009,,VERDE VALLE,VERDE VALLE RICE LONG GRAIN,4.000,LB,7,33.950,6.99,Specialty Groce,AUTHENTIC MEXIC,BEANS GRAINS RICE,BEANS GRAINS RICE,SPECIALTY GROCERY,100,ACTIVE,0000017,9.80,6.600,28.200
030985012309,03098501230,262247,,DERMA E,DERMA E SCRUB PURIFYING DETOX,4.000,OZ,1,9.660,13.89,Health Body Car,FACE CARE,FACIAL CLEANERS EXFO,FACE CARE,HEALTH BODY CARE,100,MANUFACTURER_TEMP_OUT,0000006,4.75,7.250,2.500
044082552446,04408255244,262519,,ONCE AGAIN,ONCE AGAIN PNUT BTTR SQZ ORG,1.150,OZ,10,5.900,.89,Natural Grocery,NUT BUTTERS,OTHER NUT/SEED BUTTE,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000009,9.10,5.300,5.200
044082553443,04408255344,262526,,ONCE AGAIN,ONCE AGAIN CASHEW BTTR SQZ ORG,1.150,OZ,10,10.100,1.49,Natural Grocery,NUT BUTTERS,OTHER NUT/SEED BUTTE,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000009,9.10,5.300,5.200
089836195159,08983619515,263140,,SIMPLY ORGANIC,SIMPLY ORGANIC CINNAMON CEYLON,2.100,OZ,6,40.800,9.79,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.60,5.200,3.070
787692835355,78769283535,264425,,LENNY & LARRYS,LENNY & LARRYS COOKIE SNICKRDDLE,4.000,OZ,12,22.800,2.79,Natural Grocery,NUTRITION BARS,BALLS BITS COOKIES,NUTRITION BARS,NATURAL GROCERY,100,ACTIVE,0000015,10.00,11.000,21.200
813026020064,81302602006,264569,,PUKKA HERBS,PUKKA HERBS TEA ELDERBRY ECHINACEA,20.00,BG,4,17.600,6.29,Specialty Groce,TEA,BLACK TEA BAG,TEA,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000011,5.79,3.300,1.000
813026020132,81302602013,264574,,PUKKA HERBS,PUKKA HERBS TEA GREEN MATCHA,20.00,BG,4,17.600,6.29,Specialty Groce,TEA,BLACK TEA BAG,TEA,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000011,5.79,3.300,1.000
815196010746,81519601074,264601,,POPCORNOPOLIS,POPCORNOPOLIS POPCORN NEARLY NAKED,4.500,OZ,8,25.760,4.69,Specialty Groce,CHIPS & PRETZEL,RTE POPCORN,CHIPS & PRETZELS,SPECIALTY GROCERY,100,ACTIVE,0000020,13.00,13.000,5.000
819573012224,81957301222,264680,,HAPPY KID,HAPPY KID APPLE BEET STRBRY KIWI 4PK,12.68,OZ,4,16.800,6.09,Natural Grocery,BABY FOOD,TODDLER SNACKS,BABY FOOD,NATURAL GROCERY,100,ACTIVE,0000006,9.56,7.000,4.020
849429002116,84942900211,264793,,ZEVIA,ZEVIA SODA COLA 10PK,120.0,OZ,2,16.460,11.79,Specialty Groce,MAINSTREAM SODA,DIET,MAINSTREAM SODA,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000013,10.66,4.990,17.000
849429002123,84942900212,264794,,ZEVIA,ZEVIA SODA GINGER ROOT BEER 10PK,120.0,OZ,2,16.460,11.79,Specialty Groce,MAINSTREAM SODA,DIET,MAINSTREAM SODA,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000013,10.66,4.990,17.000
849429002130,84942900213,264795,,ZEVIA,ZEVIA SODA GINGER ALE 10PK,120.0,OZ,2,16.460,11.79,Specialty Groce,MAINSTREAM SODA,DIET,MAINSTREAM SODA,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000013,10.66,4.990,17.000
853056004030,85305600403,264930,,THE GFB,THE GFB BITES DRK CHOC COCONUT,4.000,OZ,6,21.900,5.29,Specialty Groce,NUTRITION BARS,BALLS BITS COOKIES,NUTRITION BARS,SPECIALTY GROCERY,100,ACTIVE,0000010,5.00,8.500,2.000
853056004047,85305600404,264931,,THE GFB,THE GFB BITES CHOC CHERRY ALMOND,4.000,OZ,6,21.900,5.29,Specialty Groce,NUTRITION BARS,BALLS BITS COOKIES,NUTRITION BARS,SPECIALTY GROCERY,100,ACTIVE,0000010,5.00,8.500,2.000
853056004054,85305600405,264932,,THE GFB,THE GFB BITES COCONUT CASHEW,4.000,OZ,6,21.900,5.29,Specialty Groce,NUTRITION BARS,BALLS BITS COOKIES,NUTRITION BARS,SPECIALTY GROCERY,100,ACTIVE,0000010,5.00,8.500,2.050
854171004257,85417100425,265024,,ROYAL HAWAIIAN,ROYAL HAWAIIAN ORCHARDS MACADAMIA-NATURAL,4.000,OZ,6,37.740,8.99,Specialty Groce,NUT SEED DRD FR,NUTS,NUT SEED DRD FRUIT TRAIL MIXES,SPECIALTY GROCERY,100,ACTIVE,0000009,5.25,8.000,2.000
855874002014,85587400201,265136,,ZENIFY,ZENIFY DRINK ANTI STRESS  SF,12.00,OZ,12,22.800,2.79,Specialty Groce,OTHER FUNCTIONA,NEW AGE BEVERAGE NON,OTHER FUNCTIONAL BEVERAGES,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000010,7.00,6.000,9.900
860821000104,86082100010,265368,,O BROTHERS,O BROTHERS HOT SAUCE JALAPENO ORG,5.000,OZ,12,42.480,5.09,Specialty Groce,CONDIMENTS DRES,HOT SAUCE,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000008,6.50,7.000,9.000
860821000111,86082100011,265369,,O BROTHERS,O BROTHERS HOT SAUCE HABANERO ORG,5.000,OZ,12,42.480,5.09,Specialty Groce,CONDIMENTS DRES,HOT SAUCE,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000008,6.50,7.000,9.000
819153010305,81915301030,266462,,RUFUS TEAGUE,RUFUS TEAGUE SAUCE BBQ APPLE MASH,15.25,OZ,6,27.540,6.59,Specialty Groce,CONDIMENTS DRES,BBQ SAUCE,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000005,8.00,8.500,11.580
028000656287,02800065628,266552,,LA LECHERA,LA LECHERA MILK SQZ SWT DULCE DE LECHE,11.50,OZ,12,48.120,5.79,Specialty Groce,AUTHENTIC MEXIC,SS DESSERT,SS DESSERT,SPECIALTY GROCERY,100,ACTIVE,0000009,7.90,6.700,9.900
811751001013,81175100101,266625,,YINGS,YINGS MIX BATTER CRSPY LGHT,12.00,OZ,8,31.680,5.69,Specialty Groce,SPICES SEASONIN,MAINSTREAM,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000010,8.00,10.000,6.500
072058614805,07205861480,266706,,LAND O LAKES,LAND O LAKES COCOA SNGL SRV SPRME 10CT,5.300,OZ,6,42.300,10.09,Specialty Groce,COFFEE COCOA CI,HOT CHOCOLATE COCOA,COFFEE & HOT CHOCOLATE,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000006,12.00,8.500,1.990
858944005052,85894400505,266723,,TAYLOR & COLLED,TAYLOR & COLLEDGE PASTE EXTRACT VANILLA ORG,1.700,OZ,8,61.440,10.99,Specialty Groce,SPICES SEASONIN,EXTRACTS FLAVORINGS,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000009,2.17,5.550,1.280
876045004064,87604500406,266761,,GUY FIERI,GUY FIERI SAUCE BBQ APPLE,19.00,OZ,6,23.940,5.79,Specialty Groce,CONDIMENTS DRES,BBQ SAUCE,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000008,5.63,7.810,11.000
072368302225,07236830222,266774,,DELALLO,DELALLO KIT PIZZA DOUGH,17.60,OZ,10,53.900,7.79,Specialty Groce,ITALIAN,BAKING,BAKING INGREDIENTS SUPPLIES,SPECIALTY GROCERY,100,ACTIVE,0000007,11.40,9.800,11.800
072058614836,07205861483,266792,,LAND O LAKES,LAND O LAKES COCOA SNGL SRV WHT 10CT,5.300,OZ,6,42.300,10.09,Specialty Groce,COFFEE COCOA CI,HOT CHOCOLATE COCOA,COFFEE & HOT CHOCOLATE,SPECIALTY GROCERY,100,ACTIVE,0000006,12.00,8.500,1.990
023402087103,02340208710,266897,,GOLDEN HOME,GOLDEN HOME CRUST PIZZA ULTTHN 12IN,14.25,OZ,10,40.900,5.89,Specialty Groce,ITALIAN,CENTER STORE BAKERY,CENTER STORE BAKERY,SPECIALTY GROCERY,100,ACTIVE,0000007,12.63,14.250,10.900
023402087158,02340208715,266898,,GOLDEN HOME,GOLDEN HOME CRUST PIZZA ULTTHN 7IN,8.750,OZ,10,39.400,5.69,Specialty Groce,ITALIAN,CENTER STORE BAKERY,CENTER STORE BAKERY,SPECIALTY GROCERY,100,ACTIVE,0000008,8.50,10.500,7.500
023402087257,02340208725,266900,,GOLDEN HOME,GOLDEN HOME CRUST PIZZA WHLGRN 7IN,8.750,OZ,10,39.400,5.69,Specialty Groce,ITALIAN,CENTER STORE BAKERY,CENTER STORE BAKERY,SPECIALTY GROCERY,100,ACTIVE,0000008,8.50,10.500,7.500
071998065036,07199806503,266923,,TONY CHACHERES,TONY CHACHERES MARINADE SEAFOOD POURABLE,12.00,OZ,6,21.180,5.09,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000006,5.50,8.500,6.000
071998065050,07199806505,266927,,TONY CHACHERES,TONY CHACHERES MARINADE STEAKHSE PORABL,12.00,OZ,6,21.180,5.09,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000006,5.50,8.500,6.000
813958009779,81395800977,266962,,TONNINO,TONNINO TUNA OLIVE OIL CAN,4.900,OZ,12,33.360,3.99,Specialty Groce,SS MEAT POULTRY,SS TUNA,SS MEAT POULTRY SEAFOOD,SPECIALTY GROCERY,100,ACTIVE,0000013,10.20,1.600,4.800
812907013089,81290701308,266976,,NATIERRA,NATIERRA SALT PNK FINE RDCD SODIUM,10.00,OZ,6,47.220,11.29,NATURAL GROCERY,SPICES SEASONIN,SALT,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000010,6.50,5.500,8.500
023402087356,02340208735,267027,,GOLDEN HOME,GOLDEN HOME CRUST PIZZA 18G PRTN 7IN,4.450,OZ,10,38.900,5.59,Specialty Groce,ITALIAN,CENTER STORE BAKERY,CENTER STORE BAKERY,SPECIALTY GROCERY,100,ACTIVE,0000004,7.81,10.500,4.800
861555000125,86155500012,267040,,4TH HEART,4TH HEART GHEE HIMALAYAN SALT,9.000,OZ,6,60.840,14.49,Specialty Groce,OILS,GHEE & COOKING FATS,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000009,6.25,4.500,6.500
861555000149,86155500014,267045,,4TH HEART,4TH HEART GHEE VANILLA BEAN,9.000,OZ,6,71.820,17.19,Specialty Groce,OILS,GHEE & COOKING FATS,OILS & VINEGARS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000009,6.25,45.000,6.500
861555000118,86155500011,267046,,4TH HEART,4TH HEART GHEE ORIGINAL,9.000,OZ,6,60.840,14.49,Specialty Groce,OILS,GHEE & COOKING FATS,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000009,4.25,6.250,6.480
022531503003,02253150300,267373,,JARDINES,JARDINES SAUCE TACO ST RSTD CHPTL,10.50,FO,6,24.180,5.79,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000007,5.50,7.000,6.700
047600004014,04760000401,267389,,WEBER,WEBER SSNNG CHICKEN SALT FREE,2.500,OZ,6,16.500,3.99,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000022,11.37,5.120,15.610
047600004021,04760000402,267390,,WEBER,WEBER SSNNG STEAK SALT FREE,2.500,OZ,6,16.500,3.99,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ITEM DISCONTINUED BY KEHE,0000022,11.75,5.120,15.610
047600004038,04760000403,267391,,WEBER,WEBER ND NG BURGER SALT FREE,2.500,OZ,6,16.500,3.99,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000022,11.37,5.120,16.730
852913003339,85291300333,267402,,CROWN MAPLE,CROWN MAPLE SYRUP BOURBON BARREL ORG,12.70,FO,6,74.040,17.69,Natural Grocery,GRANULATED LIQ,BREAKFAST SYRUP,SWEETENERS HONEY,NATURAL GROCERY,100,ACTIVE,0000008,7.25,10.250,14.000
850475006027,85047500602,267439,,MISS JONES BAKI,MISS JONES BAKING CO MIX CAKE VANILLA,15.87,OZ,6,30.600,7.29,Natural Grocery,BAKING INGREDIE,BAKING MIX - CAKE,BAKING INGREDIENTS SUPPLIES,NATURAL GROCERY,100,ACTIVE,0000012,6.40,9.800,6.900
850475006010,85047500601,267440,,MISS JONES BAKI,MISS JONES BAKING CO FROSTING CHOCOLATE,11.29,OZ,6,30.060,8.19,Natural Grocery,BAKING INGREDIE,FROSTING,BAKING INGREDIENTS SUPPLIES,NATURAL GROCERY,100,ACTIVE,0000011,7.81,4.380,5.000
850475006034,85047500603,267441,,MISS JONES BAKI,MISS JONES BAKING CO MIX CAKE CHOCOLATE,15.87,OZ,6,30.600,7.29,Natural Grocery,BAKING INGREDIE,BAKING MIX - CAKE,BAKING INGREDIENTS SUPPLIES,NATURAL GROCERY,100,ACTIVE,0000012,6.40,9.800,6.900
850475006003,85047500600,267455,,MISS JONES BAKI,MISS JONES BAKING CO FROSTING VANILLA,11.29,OZ,6,30.060,8.19,Natural Grocery,BAKING INGREDIE,FROSTING,BAKING INGREDIENTS SUPPLIES,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000011,7.81,4.380,5.000
852075006001,85207500600,267463,,VANA LIFE FOODS,VANA LIFE FOODS ENTRE CHCKP KALE PTO RSMR,10.00,OZ,6,24.780,5.99,Specialty Groce,ENTREE PREPARED,OTHER ENTREE & MIXES,ENTREE PREPARED DISHES,SPECIALTY GROCERY,100,ACTIVE,0000010,10.00,10.000,4.000
852075006018,85207500601,267464,,VANA LIFE FOODS,VANA LIFE FOODS ENTRE CHCKP CHPTLE BLKBN,10.00,OZ,6,24.780,5.99,Specialty Groce,ENTREE PREPARED,OTHER ENTREE & MIXES,ENTREE PREPARED DISHES,SPECIALTY GROCERY,100,ACTIVE,0000010,10.00,10.000,4.000
852075006025,85207500602,267465,,VANA LIFE FOODS,VANA LIFE FOODS ENTRE CHCKP CCNT LME CLNT,10.00,OZ,6,24.780,5.99,Specialty Groce,ENTREE PREPARED,OTHER ENTREE & MIXES,ENTREE PREPARED DISHES,SPECIALTY GROCERY,100,ACTIVE,0000010,10.00,10.000,4.000
852913003094,85291300309,267519,,CROWN MAPLE,CROWN MAPLE SUGAR MAPLE ORG,10.00,OZ,6,48.960,13.19,Natural Grocery,GRANULATED LIQ,SUGAR MAPLE,SWEETENERS HONEY,NATURAL GROCERY,100,ACTIVE,0000007,7.00,10.000,9.000
857898005750,85789800575,267549,,TIESTA TEA,TIESTA TEA TEA LVNDR CHML RLXR POUCH,.900,OZ,6,23.640,5.69,Specialty Groce,TEA,HERBAL TEAS - LOOSE,TEA,SPECIALTY GROCERY,100,ACTIVE,0000009,5.00,6.500,.650
608866396956,60886639695,267551,,TIESTA TEA,TIESTA TEA TEA MAUI MNGO IMMUNITY  POUCH,2.200,OZ,6,23.640,5.69,Specialty Groce,TEA,MEDICINAL TEA - LOOS,TEA,SPECIALTY GROCERY,100,ACTIVE,0000009,5.00,6.500,1.130
898195001687,89819500168,267592,,FEVER TREE,FEVER TREE SODA 4PK GINGER BEER LT,27.20,FO,6,26.340,6.29,Specialty Groce,COCKTAIL MIXERS,DRINK MIXER SPARKLIN,COCKTAIL MIXERS,SPECIALTY GROCERY,100,ACTIVE,0000012,8.50,7.500,19.600
856017003431,85601700343,267654,,BIRCH BENDERS,BIRCH BENDERS MIX PNCK WFLE PROTEIN,16.00,OZ,6,30.540,7.29,Specialty Groce,PANCAKE WAFFLE,PANCAKES & WAFFLE MI,PANCAKE WAFFLE BREAKFAST,SPECIALTY GROCERY,100,ACTIVE,0000013,9.90,4.300,6.650
891953001646,89195300164,267754,,COLES,COLES SALMON SMOKED IN OLIVE OIL,3.200,OZ,10,50.600,7.29,Specialty Groce,SS MEAT POULTRY,SS SEAFOOD,SS MEAT POULTRY SEAFOOD,SPECIALTY GROCERY,100,ACTIVE,0000018,20.00,6.000,30.000
728119430036,72811943003,267774,,CUCINA & AMORE,CUCINA & AMORE GRAINS FARRO,17.60,OZ,8,20.080,3.59,Specialty Groce,BEANS GRAINS RI,PACKAGES GRAINS,BEANS GRAINS RICE,SPECIALTY GROCERY,100,ACTIVE,0000008,7.25,6.750,9.500
792851359504,79285135950,267809,,BURTS,BURTS CHIP PTO SEA SLT,5.300,OZ,10,36.100,5.19,Natural Grocery,CHIPS & PRETZEL,POTATO CHIPS,CHIPS & PRETZELS,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000015,11.80,8.800,4.190
705599011498,70559901149,267821,,KODIAK,KODIAK MUFFIN CUP BLUEBERRY,2.290,OZ,12,22.680,2.79,Natural Grocery,BAKING INGREDIE,BAKING MIX - MUFFIN,BAKING INGREDIENTS SUPPLIES,NATURAL GROCERY,100,ACTIVE,0000011,7.93,7.370,3.220
705599011542,70559901154,267822,,KODIAK,KODIAK MUFFIN CUP DBLE DARK CHOC,2.360,OZ,12,22.680,2.79,Natural Grocery,BAKING INGREDIE,BAKING MIX - MUFFIN,BAKING INGREDIENTS SUPPLIES,NATURAL GROCERY,100,ACTIVE,0000011,7.75,7.120,2.250
835228002709,83522800270,267840,,BAKERY ON MAIN,BAKERY ON MAIN CEREAL ROLLED OATS GF,24.00,OZ,4,19.840,7.09,Natural Grocery,HOT CEREAL,HOT CEREAL NON INSTA,HOT CEREAL,NATURAL GROCERY,100,ACTIVE,0000015,7.80,9.800,7.000
835228002716,83522800271,267841,,BAKERY ON MAIN,BAKERY ON MAIN CEREAL QUICK OATS GF,24.00,OZ,4,19.840,7.09,Natural Grocery,HOT CEREAL,HOT CEREAL INSTANT,HOT CEREAL,NATURAL GROCERY,100,ACTIVE,0000015,7.80,9.800,7.000
088231412045,08823141204,267850,,WHISPS,WHISPS CHEESE WHISPS PARMESAN,2.120,OZ,12,35.640,4.29,Specialty Groce,CRACKERS CRISPB,CHEESE CRISPS,CRACKERS CRISPBREADS CHIPS,SPECIALTY GROCERY,100,ACTIVE,0000015,13.07,9.140,2.500
851818001860,85181800186,268047,,DRY SODA,DRY SODA CHERRY DRY SPRKL CAN 4PK,48.00,OZ,6,34.800,8.29,Natural Grocery,MAINSTREAM SODA,REGULAR,MAINSTREAM SODA,NATURAL GROCERY,100,ACTIVE,0000006,9.50,14.000,21.000
077208018014,07720801801,268188,,MOUNTAIN VALLEY,MOUNTAIN VALLEY WATER SPRKL LIME,1.000,LT,12,26.400,3.19,Natural Grocery,SPARKLING WATER,FLAVORED SINGLE SERV,SPARKLING WATER,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000013,10.25,11.870,41.980
077208018021,07720801802,268189,,MOUNTAIN VALLEY,MOUNTAIN VALLEY WATER SPRKL BLKBRY PMGRNT,1.000,LT,12,26.400,3.19,Natural Grocery,SPARKLING WATER,FLAVORED SINGLE SERV,SPARKLING WATER,NATURAL GROCERY,100,ACTIVE,0000013,10.25,11.870,41.980
071072004197,07107200419,268336,,ALESSI,ALESSI TOMATO PELLED ORG,28.00,OZ,12,33.120,3.99,Specialty Groce,SS FRUIT & VEG,CANNED TOMATO/TOMATO,SS FRUIT & VEG,SPECIALTY GROCERY,100,ACTIVE,0000016,12.00,5.000,26.250
071072001202,07107200120,268442,,ALESSI,ALESSI PASTA SPGHTT ALLA CHITARRA ORG,16.00,OZ,12,25.920,3.09,Specialty Groce,SS PASTA,LONG PASTA,SS PASTA,SPECIALTY GROCERY,100,ACTIVE,0000009,7.20,6.700,12.500
071072001240,07107200124,268444,,ALESSI,ALESSI PASTA MEZZI PACCHER ORG,16.00,OZ,6,12.960,3.09,Specialty Groce,SS PASTA,SHORT CUT PASTA,SS PASTA,SPECIALTY GROCERY,100,ACTIVE,0000010,11.00,8.750,7.000
071072001226,07107200122,268445,,ALESSI,ALESSI PASTA PENNE ORG,16.00,OZ,6,12.960,3.09,Specialty Groce,SS PASTA,SHORT CUT PASTA,SS PASTA,SPECIALTY GROCERY,100,ACTIVE,0000010,11.00,8.750,7.000
071072001219,07107200121,268446,,ALESSI,ALESSI PASTA LINGUINE ORG,16.00,OZ,12,25.920,3.09,Specialty Groce,SS PASTA,LONG PASTA,SS PASTA,SPECIALTY GROCERY,100,ACTIVE,0000009,7.20,6.700,12.500
071072001233,07107200123,268447,,ALESSI,ALESSI PASTA RIGATONI ORG,16.00,OZ,6,12.960,3.09,Specialty Groce,SS PASTA,SHORT CUT PASTA,SS PASTA,SPECIALTY GROCERY,100,ACTIVE,0000010,11.00,8.750,7.000
072878434836,07287843483,268467,,HERDEZ,HERDEZ SALSA GUACAMOLE MED,15.70,OZ,12,42.480,5.09,Specialty Groce,AUTHENTIC MEXIC,SS DIPS & SALSAS,SS DIPS & SALSAS,SPECIALTY GROCERY,100,ACTIVE,0000012,9.20,6.400,18.280
061243100018,06124310001,268469,,LESLEY STOWE,LESLEY STOWE CRISPS ORIGINAL,5.300,OZ,12,56.160,7.69,Natural Grocery,CRACKERS CRISPB,FRUIT & SWEET CRACKE,CRACKERS CRISPBREADS CHIPS,NATURAL GROCERY,100,ACTIVE,0000012,8.50,10.000,5.000
071524160204,07152416020,268531,,LA PREFERIDA,LA PREFERIDA CHILES GREEN DICED,7.000,OZ,12,21.120,2.59,Specialty Groce,AUTHENTIC MEXIC,OLIVES PICKLES PEPPE,OLIVES PICKLES PEPPERS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,9.12,2.500,7.000
